object_name,sectors,ownership_level,service_scale,object_type,process_criticality,critical_process_count,interaction_count,continuous_operation,scada_used,classified_info,life_health_applicable,life_health_level,life_support_applicable,life_support_level,transport_applicable,transport_level,communications_applicable,communications_level,government_service_applicable,government_service_level,government_function_applicable,government_function_level,international_treaty_applicable,international_treaty_level,entity_income_loss_applicable,entity_income_loss_level,federal_budget_loss_applicable,federal_budget_loss_level,financial_market_applicable,financial_market_level,environment_applicable,environment_level,control_center_applicable,control_center_level,defense_order_applicable,defense_order_level,defense_security_system_applicable,defense_security_system_level,category_level,significance_score
АСУ Энергетика #133,energy|communications|science,regional,local,process_control_system,1,3,5,True,True,False,False,0,True,2,False,0,True,3,False,0,True,1,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Наука #134,science,federal,intersectoral,telecom_network,6,3,23,True,False,False,False,0,False,0,False,0,True,3,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
АСУ Здравоохранение #135,health,federal,regional,process_control_system,2,2,7,False,True,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
ИС Оборонная промышленность #136,defense,federal,regional,information_system,4,5,29,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,True,0,3,100
Подсистема Связь #137,communications,municipal,regional,telecom_network,9,3,48,False,False,False,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Контур Финансовый рынок #138,finance|science,private,local,telecom_network,8,10,46,True,False,False,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,3,100
АСУ Химическая промышленность #139,chemistry,regional,local,information_system,2,3,22,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,3,90
ИС Химическая промышленность #140,chemistry|science,regional,federal,information_system,5,6,2,True,False,False,False,0,False,0,False,0,False,0,True,1,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
ИС Здравоохранение #141,health,regional,regional,information_system,5,2,30,False,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Платформа Связь #142,communications|fuel_energy,municipal,federal,telecom_network,10,7,60,True,False,False,True,2,True,1,False,0,True,1,False,0,False,0,False,0,True,2,True,3,False,0,False,0,False,0,False,0,True,2,3,100
Сервис Связь #143,communications,regional,local,information_system,10,9,29,True,False,True,False,0,False,0,False,0,True,3,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Сервис Энергетика #144,energy,federal,local,information_system,8,5,44,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа Горнодобывающая промышленность #145,mining,regional,intersectoral,information_system,6,3,26,False,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,2,False,0,False,0,False,0,2,61
Сервис Горнодобывающая промышленность #146,mining,regional,regional,process_control_system,10,7,51,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,2,False,0,True,0,False,0,False,0,False,0,2,68
АСУ Здравоохранение #147,health,regional,local,information_system,6,9,31,True,False,False,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,0,0
Контур Связь #148,communications,private,local,information_system,4,2,4,True,False,False,False,0,True,3,False,0,True,2,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Металлургическая промышленность #149,metallurgy,regional,regional,telecom_network,6,8,7,True,False,False,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,3,97
ИС Связь #150,communications|chemistry,regional,federal,process_control_system,7,4,40,True,True,True,False,0,True,3,False,0,True,1,False,0,False,0,False,0,True,2,False,0,False,0,True,2,True,1,False,0,False,0,3,100
ИС Металлургическая промышленность #151,metallurgy,municipal,regional,information_system,4,4,5,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
Платформа Ракетно-космическая промышленность #152,space,private,regional,telecom_network,5,2,37,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа Здравоохранение #153,health,regional,federal,telecom_network,8,7,23,True,True,False,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,False,0,False,0,False,0,3,100
Контур Энергетика #154,energy|fuel_energy,regional,local,information_system,6,5,31,False,False,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,0,False,0,False,0,3,100
Сервис Атомная энергия #155,nuclear,municipal,federal,information_system,6,9,7,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2,61
Контур Здравоохранение #156,health,private,federal,information_system,1,1,17,True,False,False,True,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
АСУ Госрегистрация прав #157,real_estate,municipal,local,process_control_system,1,4,6,False,True,False,True,1,False,0,False,0,False,0,True,3,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Контур Химическая промышленность #158,chemistry|energy,private,federal,information_system,2,1,15,False,False,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,1,32
Контур Финансовый рынок #159,finance,municipal,federal,information_system,7,2,52,True,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,True,3,False,0,False,0,False,0,False,0,3,100
Подсистема Транспорт #160,transport,municipal,local,telecom_network,9,7,16,True,False,True,True,3,True,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Здравоохранение #161,health,municipal,local,process_control_system,7,9,50,True,True,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,2,False,0,False,0,2,83
Контур Горнодобывающая промышленность #162,mining,federal,regional,information_system,4,6,9,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,3,False,0,False,0,False,0,False,0,True,1,3,100
АСУ Финансовый рынок #163,finance,private,regional,process_control_system,4,4,15,True,True,False,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,True,2,True,1,True,0,True,1,False,0,False,0,2,75
АСУ Финансовый рынок #164,finance,municipal,federal,information_system,5,2,16,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,3,90
Подсистема Ракетно-космическая промышленность #165,space,regional,regional,information_system,10,9,13,True,False,False,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,3,False,0,False,0,False,0,False,0,True,3,True,3,3,100
ИС Связь #166,communications,municipal,regional,process_control_system,10,13,51,True,True,False,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,3,100
Подсистема Наука #167,science,regional,regional,information_system,8,11,15,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Контур Связь #168,communications,federal,local,process_control_system,6,8,8,True,True,False,False,0,False,0,False,0,True,3,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,3,100
Контур ТЭК #169,fuel_energy,municipal,local,information_system,7,6,17,False,False,False,True,3,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
АСУ Атомная энергия #170,nuclear,regional,local,process_control_system,6,8,11,True,True,False,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,2,False,0,False,0,False,0,3,100
АСУ Энергетика #171,energy,regional,local,process_control_system,7,10,47,True,True,False,True,1,True,1,False,0,False,0,False,0,False,0,False,0,True,3,True,1,False,0,True,2,True,1,False,0,False,0,3,100
ИС Связь #172,communications,regional,federal,process_control_system,3,6,23,True,True,False,False,0,True,2,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,3,3,100
Сервис Наука #173,science,federal,local,process_control_system,10,13,5,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
ИС Химическая промышленность #174,chemistry|energy,regional,regional,information_system,5,8,35,True,False,False,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,True,2,True,1,False,0,False,0,2,90
Контур Энергетика #175,energy,regional,intersectoral,information_system,4,7,34,False,False,True,False,0,True,1,False,0,False,0,True,0,False,0,False,0,False,0,True,1,False,0,True,2,False,0,False,0,False,0,2,75
АСУ Здравоохранение #176,health|metallurgy|real_estate,regional,intersectoral,information_system,6,2,33,False,False,False,True,2,False,0,True,2,True,0,True,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,83
Сервис ТЭК #177,fuel_energy,regional,local,information_system,10,7,22,True,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,97
АСУ Транспорт #178,transport,regional,regional,information_system,7,9,24,True,False,False,True,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,3,False,0,False,0,3,100
АСУ Энергетика #179,energy,regional,local,telecom_network,3,5,26,True,False,False,True,3,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,3,100
Сервис Атомная энергия #180,nuclear,municipal,regional,information_system,4,1,22,True,False,True,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,2,68
Платформа Горнодобывающая промышленность #181,mining,private,regional,information_system,4,7,33,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Горнодобывающая промышленность #182,mining,regional,regional,information_system,6,2,16,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,False,0,True,3,False,0,False,0,False,0,3,100
ИС Транспорт #183,transport,municipal,local,process_control_system,4,7,10,False,True,False,False,0,True,0,True,1,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,39
АСУ Транспорт #184,transport,private,intersectoral,process_control_system,4,3,25,True,True,False,True,2,True,3,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Подсистема Наука #185,science|health,regional,federal,telecom_network,7,9,22,True,False,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
АСУ Здравоохранение #186,health,private,local,information_system,7,8,14,False,False,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,1,32
АСУ Транспорт #187,transport|finance,municipal,regional,information_system,4,6,7,True,False,False,False,0,True,1,True,1,False,0,False,0,False,0,False,0,True,2,True,1,True,0,False,0,False,0,False,0,False,0,2,82
Сервис Оборонная промышленность #188,defense,regional,intersectoral,information_system,6,5,2,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,1,True,3,True,2,3,100
АСУ Металлургическая промышленность #189,metallurgy|science,private,regional,telecom_network,2,3,15,False,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,0,False,0,False,0,False,0,2,68
